\NEOWISESaturationBiasCorrection
\W1NEOWISEReactivation
|w1mpro,|,w1mcorr,|,w1lunc|,w1uunc|
|double,|,double|,double|,double|
|mag,|,mag,|,mag,|,mag,|
w1mpro,w1mcorr,w1lunc,w1uunc
8.321e+00,3.2466e-03,2.9300e-02,3.3390e-02
8.322e+00,3.2506e-03,2.9287e-02,3.3368e-02
8.323e+00,3.2546e-03,2.9274e-02,3.3345e-02
8.324e+00,3.2587e-03,2.9261e-02,3.3323e-02
8.325e+00,3.2628e-03,2.9248e-02,3.3302e-02
8.326e+00,3.2669e-03,2.9235e-02,3.3281e-02
8.327e+00,3.2711e-03,2.9222e-02,3.3261e-02
8.328e+00,3.2753e-03,2.9209e-02,3.3241e-02
8.329e+00,3.2795e-03,2.9197e-02,3.3222e-02
8.330e+00,3.2837e-03,2.9184e-02,3.3203e-02
8.331e+00,3.2880e-03,2.9171e-02,3.3185e-02
8.332e+00,3.2922e-03,2.9158e-02,3.3167e-02
8.333e+00,3.2964e-03,2.9146e-02,3.3150e-02
8.334e+00,3.3007e-03,2.9133e-02,3.3134e-02
8.335e+00,3.3049e-03,2.9121e-02,3.3118e-02
8.336e+00,3.3092e-03,2.9108e-02,3.3103e-02
8.337e+00,3.3134e-03,2.9096e-02,3.3088e-02
8.338e+00,3.3176e-03,2.9084e-02,3.3075e-02
8.339e+00,3.3218e-03,2.9071e-02,3.3062e-02
8.340e+00,3.3259e-03,2.9059e-02,3.3050e-02
8.341e+00,3.3301e-03,2.9047e-02,3.3038e-02
8.342e+00,3.3342e-03,2.9035e-02,3.3027e-02
8.343e+00,3.3383e-03,2.9023e-02,3.3017e-02
8.344e+00,3.3423e-03,2.9012e-02,3.3008e-02
8.345e+00,3.3463e-03,2.9000e-02,3.3000e-02
8.346e+00,3.3503e-03,2.8988e-02,3.2993e-02
8.347e+00,3.3542e-03,2.8977e-02,3.2986e-02
8.348e+00,3.3580e-03,2.8966e-02,3.2980e-02
8.349e+00,3.3618e-03,2.8954e-02,3.2975e-02
8.350e+00,3.3656e-03,2.8943e-02,3.2971e-02
8.351e+00,3.3693e-03,2.8932e-02,3.2967e-02
8.352e+00,3.3730e-03,2.8921e-02,3.2965e-02
8.353e+00,3.3766e-03,2.8911e-02,3.2963e-02
8.354e+00,3.3802e-03,2.8900e-02,3.2961e-02
8.355e+00,3.3837e-03,2.8889e-02,3.2961e-02
8.356e+00,3.3871e-03,2.8879e-02,3.2961e-02
8.357e+00,3.3905e-03,2.8868e-02,3.2962e-02
8.358e+00,3.3938e-03,2.8858e-02,3.2964e-02
8.359e+00,3.3971e-03,2.8847e-02,3.2966e-02
8.360e+00,3.4003e-03,2.8837e-02,3.2969e-02
8.361e+00,3.4035e-03,2.8827e-02,3.2972e-02
8.362e+00,3.4066e-03,2.8817e-02,3.2976e-02
8.363e+00,3.4096e-03,2.8807e-02,3.2981e-02
8.364e+00,3.4126e-03,2.8797e-02,3.2986e-02
8.365e+00,3.4155e-03,2.8787e-02,3.2992e-02
8.366e+00,3.4183e-03,2.8777e-02,3.2998e-02
8.367e+00,3.4211e-03,2.8767e-02,3.3005e-02
8.368e+00,3.4238e-03,2.8758e-02,3.3012e-02
8.369e+00,3.4265e-03,2.8748e-02,3.3020e-02
8.370e+00,3.4290e-03,2.8738e-02,3.3029e-02
8.371e+00,3.4315e-03,2.8729e-02,3.3038e-02
8.372e+00,3.4340e-03,2.8719e-02,3.3047e-02
8.373e+00,3.4363e-03,2.8710e-02,3.3057e-02
8.374e+00,3.4386e-03,2.8700e-02,3.3067e-02
8.375e+00,3.4408e-03,2.8691e-02,3.3078e-02
8.376e+00,3.4429e-03,2.8682e-02,3.3089e-02
8.377e+00,3.4450e-03,2.8672e-02,3.3100e-02
8.378e+00,3.4469e-03,2.8663e-02,3.3112e-02
8.379e+00,3.4488e-03,2.8654e-02,3.3124e-02
8.380e+00,3.4506e-03,2.8645e-02,3.3137e-02
8.381e+00,3.4524e-03,2.8635e-02,3.3150e-02
8.382e+00,3.4540e-03,2.8626e-02,3.3163e-02
8.383e+00,3.4556e-03,2.8617e-02,3.3176e-02
8.384e+00,3.4571e-03,2.8608e-02,3.3190e-02
8.385e+00,3.4585e-03,2.8599e-02,3.3204e-02
8.386e+00,3.4598e-03,2.8590e-02,3.3218e-02
8.387e+00,3.4610e-03,2.8581e-02,3.3233e-02
8.388e+00,3.4621e-03,2.8572e-02,3.3248e-02
8.389e+00,3.4632e-03,2.8563e-02,3.3263e-02
8.390e+00,3.4641e-03,2.8554e-02,3.3278e-02
8.391e+00,3.4650e-03,2.8545e-02,3.3293e-02
8.392e+00,3.4658e-03,2.8536e-02,3.3309e-02
8.393e+00,3.4664e-03,2.8527e-02,3.3325e-02
8.394e+00,3.4670e-03,2.8518e-02,3.3341e-02
8.395e+00,3.4675e-03,2.8508e-02,3.3357e-02
8.396e+00,3.4679e-03,2.8499e-02,3.3373e-02
8.397e+00,3.4682e-03,2.8490e-02,3.3389e-02
8.398e+00,3.4684e-03,2.8481e-02,3.3405e-02
8.399e+00,3.4685e-03,2.8472e-02,3.3422e-02
8.400e+00,3.4685e-03,2.8463e-02,3.3438e-02
8.401e+00,3.4683e-03,2.8454e-02,3.3455e-02
8.402e+00,3.4681e-03,2.8445e-02,3.3471e-02
8.403e+00,3.4678e-03,2.8436e-02,3.3488e-02
8.404e+00,3.4674e-03,2.8427e-02,3.3504e-02
8.405e+00,3.4668e-03,2.8417e-02,3.3521e-02
8.406e+00,3.4662e-03,2.8408e-02,3.3537e-02
8.407e+00,3.4655e-03,2.8399e-02,3.3554e-02
8.408e+00,3.4646e-03,2.8390e-02,3.3570e-02
8.409e+00,3.4636e-03,2.8380e-02,3.3586e-02
8.410e+00,3.4626e-03,2.8371e-02,3.3602e-02
8.411e+00,3.4614e-03,2.8361e-02,3.3619e-02
8.412e+00,3.4601e-03,2.8352e-02,3.3635e-02
8.413e+00,3.4586e-03,2.8343e-02,3.3650e-02
8.414e+00,3.4571e-03,2.8333e-02,3.3666e-02
8.415e+00,3.4554e-03,2.8323e-02,3.3682e-02
8.416e+00,3.4537e-03,2.8314e-02,3.3697e-02
8.417e+00,3.4518e-03,2.8304e-02,3.3712e-02
8.418e+00,3.4498e-03,2.8294e-02,3.3727e-02
8.419e+00,3.4476e-03,2.8284e-02,3.3742e-02
8.420e+00,3.4454e-03,2.8274e-02,3.3756e-02
8.421e+00,3.4430e-03,2.8265e-02,3.3771e-02
8.422e+00,3.4405e-03,2.8254e-02,3.3785e-02
8.423e+00,3.4379e-03,2.8244e-02,3.3798e-02
8.424e+00,3.4351e-03,2.8234e-02,3.3812e-02
8.425e+00,3.4322e-03,2.8224e-02,3.3825e-02
8.426e+00,3.4292e-03,2.8214e-02,3.3838e-02
8.427e+00,3.4261e-03,2.8203e-02,3.3850e-02
8.428e+00,3.4228e-03,2.8193e-02,3.3862e-02
8.429e+00,3.4194e-03,2.8182e-02,3.3874e-02
8.430e+00,3.4159e-03,2.8172e-02,3.3885e-02
8.431e+00,3.4122e-03,2.8161e-02,3.3896e-02
8.432e+00,3.4084e-03,2.8150e-02,3.3907e-02
8.433e+00,3.4045e-03,2.8139e-02,3.3917e-02
8.434e+00,3.4004e-03,2.8128e-02,3.3927e-02
8.435e+00,3.3962e-03,2.8117e-02,3.3936e-02
8.436e+00,3.3919e-03,2.8106e-02,3.3945e-02
8.437e+00,3.3874e-03,2.8094e-02,3.3953e-02
8.438e+00,3.3827e-03,2.8083e-02,3.3961e-02
8.439e+00,3.3780e-03,2.8071e-02,3.3968e-02
8.440e+00,3.3731e-03,2.8060e-02,3.3975e-02
8.441e+00,3.3680e-03,2.8048e-02,3.3981e-02
8.442e+00,3.3628e-03,2.8036e-02,3.3987e-02
8.443e+00,3.3574e-03,2.8024e-02,3.3992e-02
8.444e+00,3.3519e-03,2.8012e-02,3.3996e-02
8.445e+00,3.3463e-03,2.8000e-02,3.4000e-02
8.446e+00,3.3405e-03,2.7988e-02,3.4003e-02
8.447e+00,3.3346e-03,2.7975e-02,3.4006e-02
8.448e+00,3.3285e-03,2.7963e-02,3.4008e-02
8.449e+00,3.3222e-03,2.7950e-02,3.4010e-02
8.450e+00,3.3159e-03,2.7937e-02,3.4010e-02
8.451e+00,3.3094e-03,2.7924e-02,3.4011e-02
8.452e+00,3.3027e-03,2.7911e-02,3.4011e-02
8.453e+00,3.2959e-03,2.7898e-02,3.4010e-02
8.454e+00,3.2890e-03,2.7885e-02,3.4009e-02
8.455e+00,3.2820e-03,2.7872e-02,3.4007e-02
8.456e+00,3.2748e-03,2.7859e-02,3.4005e-02
8.457e+00,3.2675e-03,2.7845e-02,3.4002e-02
8.458e+00,3.2600e-03,2.7832e-02,3.3999e-02
8.459e+00,3.2525e-03,2.7818e-02,3.3995e-02
8.460e+00,3.2448e-03,2.7805e-02,3.3991e-02
8.461e+00,3.2370e-03,2.7791e-02,3.3986e-02
8.462e+00,3.2290e-03,2.7778e-02,3.3981e-02
8.463e+00,3.2210e-03,2.7764e-02,3.3975e-02
8.464e+00,3.2129e-03,2.7750e-02,3.3969e-02
8.465e+00,3.2046e-03,2.7737e-02,3.3963e-02
8.466e+00,3.1962e-03,2.7723e-02,3.3956e-02
8.467e+00,3.1877e-03,2.7709e-02,3.3949e-02
8.468e+00,3.1791e-03,2.7696e-02,3.3941e-02
8.469e+00,3.1704e-03,2.7682e-02,3.3933e-02
8.470e+00,3.1616e-03,2.7668e-02,3.3925e-02
8.471e+00,3.1527e-03,2.7654e-02,3.3916e-02
8.472e+00,3.1437e-03,2.7641e-02,3.3907e-02
8.473e+00,3.1346e-03,2.7627e-02,3.3897e-02
8.474e+00,3.1254e-03,2.7613e-02,3.3888e-02
8.475e+00,3.1161e-03,2.7599e-02,3.3878e-02
8.476e+00,3.1067e-03,2.7586e-02,3.3867e-02
8.477e+00,3.0973e-03,2.7572e-02,3.3857e-02
8.478e+00,3.0877e-03,2.7558e-02,3.3846e-02
8.479e+00,3.0780e-03,2.7545e-02,3.3834e-02
8.480e+00,3.0683e-03,2.7531e-02,3.3823e-02
8.481e+00,3.0585e-03,2.7518e-02,3.3811e-02
8.482e+00,3.0486e-03,2.7505e-02,3.3799e-02
8.483e+00,3.0386e-03,2.7491e-02,3.3787e-02
8.484e+00,3.0286e-03,2.7478e-02,3.3775e-02
8.485e+00,3.0184e-03,2.7465e-02,3.3762e-02
8.486e+00,3.0082e-03,2.7452e-02,3.3749e-02
8.487e+00,2.9980e-03,2.7439e-02,3.3736e-02
8.488e+00,2.9876e-03,2.7426e-02,3.3723e-02
8.489e+00,2.9772e-03,2.7413e-02,3.3709e-02
8.490e+00,2.9668e-03,2.7400e-02,3.3696e-02
8.491e+00,2.9562e-03,2.7388e-02,3.3682e-02
8.492e+00,2.9456e-03,2.7375e-02,3.3668e-02
8.493e+00,2.9350e-03,2.7363e-02,3.3654e-02
8.494e+00,2.9243e-03,2.7350e-02,3.3640e-02
8.495e+00,2.9135e-03,2.7338e-02,3.3626e-02
8.496e+00,2.9027e-03,2.7326e-02,3.3612e-02
8.497e+00,2.8918e-03,2.7314e-02,3.3597e-02
8.498e+00,2.8809e-03,2.7303e-02,3.3583e-02
8.499e+00,2.8699e-03,2.7291e-02,3.3568e-02
8.500e+00,2.8589e-03,2.7279e-02,3.3554e-02
8.501e+00,2.8478e-03,2.7268e-02,3.3539e-02
8.502e+00,2.8367e-03,2.7257e-02,3.3524e-02
8.503e+00,2.8256e-03,2.7246e-02,3.3509e-02
8.504e+00,2.8144e-03,2.7235e-02,3.3495e-02
8.505e+00,2.8032e-03,2.7225e-02,3.3480e-02
8.506e+00,2.7919e-03,2.7214e-02,3.3465e-02
8.507e+00,2.7806e-03,2.7204e-02,3.3450e-02
8.508e+00,2.7693e-03,2.7194e-02,3.3436e-02
8.509e+00,2.7580e-03,2.7184e-02,3.3421e-02
8.510e+00,2.7466e-03,2.7174e-02,3.3406e-02
8.511e+00,2.7352e-03,2.7165e-02,3.3392e-02
8.512e+00,2.7238e-03,2.7155e-02,3.3377e-02
8.513e+00,2.7123e-03,2.7146e-02,3.3363e-02
8.514e+00,2.7008e-03,2.7137e-02,3.3348e-02
8.515e+00,2.6894e-03,2.7129e-02,3.3334e-02
8.516e+00,2.6779e-03,2.7120e-02,3.3320e-02
8.517e+00,2.6664e-03,2.7112e-02,3.3306e-02
8.518e+00,2.6548e-03,2.7104e-02,3.3292e-02
8.519e+00,2.6433e-03,2.7097e-02,3.3278e-02
8.520e+00,2.6318e-03,2.7089e-02,3.3264e-02
8.521e+00,2.6202e-03,2.7082e-02,3.3251e-02
8.522e+00,2.6087e-03,2.7075e-02,3.3237e-02
8.523e+00,2.5971e-03,2.7069e-02,3.3224e-02
8.524e+00,2.5856e-03,2.7062e-02,3.3211e-02
8.525e+00,2.5740e-03,2.7056e-02,3.3199e-02
8.526e+00,2.5625e-03,2.7050e-02,3.3186e-02
8.527e+00,2.5509e-03,2.7045e-02,3.3174e-02
8.528e+00,2.5394e-03,2.7040e-02,3.3161e-02
8.529e+00,2.5279e-03,2.7035e-02,3.3150e-02
8.530e+00,2.5164e-03,2.7030e-02,3.3138e-02
8.531e+00,2.5049e-03,2.7026e-02,3.3127e-02
8.532e+00,2.4934e-03,2.7022e-02,3.3115e-02
8.533e+00,2.4819e-03,2.7018e-02,3.3105e-02
8.534e+00,2.4705e-03,2.7015e-02,3.3094e-02
8.535e+00,2.4590e-03,2.7012e-02,3.3084e-02
8.536e+00,2.4476e-03,2.7009e-02,3.3074e-02
8.537e+00,2.4362e-03,2.7006e-02,3.3064e-02
8.538e+00,2.4249e-03,2.7004e-02,3.3055e-02
8.539e+00,2.4136e-03,2.7003e-02,3.3046e-02
8.540e+00,2.4023e-03,2.7001e-02,3.3037e-02
8.541e+00,2.3910e-03,2.7000e-02,3.3029e-02
8.542e+00,2.3798e-03,2.7000e-02,3.3021e-02
8.543e+00,2.3686e-03,2.6999e-02,3.3014e-02
8.544e+00,2.3574e-03,2.7000e-02,3.3007e-02
8.545e+00,2.3463e-03,2.7000e-02,3.3000e-02
8.546e+00,2.3352e-03,2.7001e-02,3.2994e-02
8.547e+00,2.3242e-03,2.7002e-02,3.2988e-02
8.548e+00,2.3132e-03,2.7004e-02,3.2982e-02
8.549e+00,2.3022e-03,2.7006e-02,3.2977e-02
8.550e+00,2.2913e-03,2.7008e-02,3.2973e-02
8.551e+00,2.2805e-03,2.7011e-02,3.2968e-02
8.552e+00,2.2696e-03,2.7014e-02,3.2964e-02
8.553e+00,2.2588e-03,2.7017e-02,3.2961e-02
8.554e+00,2.2481e-03,2.7021e-02,3.2957e-02
8.555e+00,2.2373e-03,2.7025e-02,3.2954e-02
8.556e+00,2.2266e-03,2.7029e-02,3.2952e-02
8.557e+00,2.2160e-03,2.7034e-02,3.2949e-02
8.558e+00,2.2054e-03,2.7039e-02,3.2947e-02
8.559e+00,2.1948e-03,2.7044e-02,3.2946e-02
8.560e+00,2.1842e-03,2.7050e-02,3.2944e-02
8.561e+00,2.1737e-03,2.7056e-02,3.2943e-02
8.562e+00,2.1632e-03,2.7062e-02,3.2942e-02
8.563e+00,2.1528e-03,2.7068e-02,3.2942e-02
8.564e+00,2.1423e-03,2.7075e-02,3.2941e-02
8.565e+00,2.1320e-03,2.7082e-02,3.2941e-02
8.566e+00,2.1216e-03,2.7089e-02,3.2942e-02
8.567e+00,2.1113e-03,2.7097e-02,3.2942e-02
8.568e+00,2.1009e-03,2.7105e-02,3.2943e-02
8.569e+00,2.0907e-03,2.7113e-02,3.2944e-02
8.570e+00,2.0804e-03,2.7121e-02,3.2945e-02
8.571e+00,2.0702e-03,2.7129e-02,3.2946e-02
8.572e+00,2.0600e-03,2.7138e-02,3.2947e-02
8.573e+00,2.0498e-03,2.7147e-02,3.2949e-02
8.574e+00,2.0397e-03,2.7156e-02,3.2951e-02
8.575e+00,2.0296e-03,2.7166e-02,3.2953e-02
8.576e+00,2.0195e-03,2.7175e-02,3.2955e-02
8.577e+00,2.0094e-03,2.7185e-02,3.2957e-02
8.578e+00,1.9993e-03,2.7195e-02,3.2960e-02
8.579e+00,1.9893e-03,2.7205e-02,3.2962e-02
8.580e+00,1.9793e-03,2.7215e-02,3.2965e-02
8.581e+00,1.9693e-03,2.7226e-02,3.2968e-02
8.582e+00,1.9593e-03,2.7237e-02,3.2971e-02
8.583e+00,1.9494e-03,2.7248e-02,3.2974e-02
8.584e+00,1.9395e-03,2.7259e-02,3.2977e-02
8.585e+00,1.9295e-03,2.7270e-02,3.2980e-02
8.586e+00,1.9197e-03,2.7281e-02,3.2983e-02
8.587e+00,1.9098e-03,2.7293e-02,3.2987e-02
8.588e+00,1.8999e-03,2.7304e-02,3.2990e-02
8.589e+00,1.8901e-03,2.7316e-02,3.2993e-02
8.590e+00,1.8802e-03,2.7328e-02,3.2997e-02
8.591e+00,1.8704e-03,2.7340e-02,3.3000e-02
8.592e+00,1.8606e-03,2.7352e-02,3.3004e-02
8.593e+00,1.8509e-03,2.7364e-02,3.3007e-02
8.594e+00,1.8411e-03,2.7376e-02,3.3011e-02
8.595e+00,1.8313e-03,2.7389e-02,3.3014e-02
8.596e+00,1.8216e-03,2.7401e-02,3.3018e-02
8.597e+00,1.8119e-03,2.7414e-02,3.3021e-02
8.598e+00,1.8021e-03,2.7426e-02,3.3025e-02
8.599e+00,1.7924e-03,2.7439e-02,3.3028e-02
8.600e+00,1.7827e-03,2.7452e-02,3.3032e-02
8.601e+00,1.7730e-03,2.7465e-02,3.3035e-02
8.602e+00,1.7633e-03,2.7478e-02,3.3038e-02
8.603e+00,1.7536e-03,2.7490e-02,3.3042e-02
8.604e+00,1.7440e-03,2.7503e-02,3.3045e-02
8.605e+00,1.7343e-03,2.7516e-02,3.3048e-02
8.606e+00,1.7247e-03,2.7530e-02,3.3051e-02
8.607e+00,1.7150e-03,2.7543e-02,3.3054e-02
8.608e+00,1.7054e-03,2.7556e-02,3.3056e-02
8.609e+00,1.6957e-03,2.7569e-02,3.3059e-02
8.610e+00,1.6861e-03,2.7582e-02,3.3061e-02
8.611e+00,1.6764e-03,2.7595e-02,3.3064e-02
8.612e+00,1.6668e-03,2.7608e-02,3.3066e-02
8.613e+00,1.6572e-03,2.7621e-02,3.3068e-02
8.614e+00,1.6475e-03,2.7634e-02,3.3070e-02
8.615e+00,1.6379e-03,2.7647e-02,3.3071e-02
8.616e+00,1.6283e-03,2.7660e-02,3.3073e-02
8.617e+00,1.6186e-03,2.7673e-02,3.3074e-02
8.618e+00,1.6090e-03,2.7686e-02,3.3075e-02
8.619e+00,1.5994e-03,2.7699e-02,3.3076e-02
8.620e+00,1.5897e-03,2.7712e-02,3.3077e-02
8.621e+00,1.5801e-03,2.7725e-02,3.3078e-02
8.622e+00,1.5704e-03,2.7738e-02,3.3078e-02
8.623e+00,1.5608e-03,2.7750e-02,3.3078e-02
8.624e+00,1.5511e-03,2.7763e-02,3.3078e-02
8.625e+00,1.5415e-03,2.7776e-02,3.3077e-02
8.626e+00,1.5318e-03,2.7788e-02,3.3076e-02
8.627e+00,1.5222e-03,2.7800e-02,3.3075e-02
8.628e+00,1.5125e-03,2.7813e-02,3.3074e-02
8.629e+00,1.5028e-03,2.7825e-02,3.3072e-02
8.630e+00,1.4931e-03,2.7837e-02,3.3070e-02
8.631e+00,1.4834e-03,2.7849e-02,3.3068e-02
8.632e+00,1.4737e-03,2.7860e-02,3.3066e-02
8.633e+00,1.4640e-03,2.7872e-02,3.3063e-02
8.634e+00,1.4542e-03,2.7884e-02,3.3060e-02
8.635e+00,1.4445e-03,2.7895e-02,3.3056e-02
8.636e+00,1.4347e-03,2.7906e-02,3.3052e-02
8.637e+00,1.4250e-03,2.7917e-02,3.3048e-02
8.638e+00,1.4152e-03,2.7928e-02,3.3043e-02
8.639e+00,1.4054e-03,2.7939e-02,3.3038e-02
8.640e+00,1.3956e-03,2.7950e-02,3.3033e-02
8.641e+00,1.3858e-03,2.7960e-02,3.3027e-02
8.642e+00,1.3759e-03,2.7970e-02,3.3021e-02
8.643e+00,1.3661e-03,2.7980e-02,3.3014e-02
8.644e+00,1.3562e-03,2.7990e-02,3.3007e-02
8.645e+00,1.3463e-03,2.8000e-02,3.3000e-02
8.646e+00,1.3364e-03,2.8009e-02,3.2992e-02
8.647e+00,1.3265e-03,2.8019e-02,3.2984e-02
8.648e+00,1.3165e-03,2.8028e-02,3.2975e-02
8.649e+00,1.3066e-03,2.8037e-02,3.2966e-02
8.650e+00,1.2966e-03,2.8045e-02,3.2957e-02
8.651e+00,1.2866e-03,2.8054e-02,3.2947e-02
8.652e+00,1.2766e-03,2.8062e-02,3.2937e-02
8.653e+00,1.2666e-03,2.8070e-02,3.2926e-02
8.654e+00,1.2566e-03,2.8078e-02,3.2915e-02
8.655e+00,1.2465e-03,2.8086e-02,3.2904e-02
8.656e+00,1.2365e-03,2.8093e-02,3.2892e-02
8.657e+00,1.2264e-03,2.8100e-02,3.2880e-02
8.658e+00,1.2163e-03,2.8108e-02,3.2868e-02
8.659e+00,1.2062e-03,2.8114e-02,3.2856e-02
8.660e+00,1.1961e-03,2.8121e-02,3.2843e-02
8.661e+00,1.1860e-03,2.8127e-02,3.2830e-02
8.662e+00,1.1758e-03,2.8134e-02,3.2817e-02
8.663e+00,1.1657e-03,2.8140e-02,3.2803e-02
8.664e+00,1.1556e-03,2.8146e-02,3.2790e-02
8.665e+00,1.1454e-03,2.8151e-02,3.2776e-02
8.666e+00,1.1352e-03,2.8157e-02,3.2762e-02
8.667e+00,1.1251e-03,2.8162e-02,3.2747e-02
8.668e+00,1.1149e-03,2.8167e-02,3.2733e-02
8.669e+00,1.1047e-03,2.8172e-02,3.2718e-02
8.670e+00,1.0945e-03,2.8177e-02,3.2703e-02
8.671e+00,1.0843e-03,2.8181e-02,3.2688e-02
8.672e+00,1.0741e-03,2.8186e-02,3.2673e-02
8.673e+00,1.0639e-03,2.8190e-02,3.2658e-02
8.674e+00,1.0537e-03,2.8194e-02,3.2643e-02
8.675e+00,1.0435e-03,2.8198e-02,3.2627e-02
8.676e+00,1.0333e-03,2.8201e-02,3.2612e-02
8.677e+00,1.0230e-03,2.8204e-02,3.2596e-02
8.678e+00,1.0128e-03,2.8208e-02,3.2581e-02
8.679e+00,1.0026e-03,2.8211e-02,3.2565e-02
8.680e+00,9.9234e-04,2.8213e-02,3.2549e-02
8.681e+00,9.8211e-04,2.8216e-02,3.2533e-02
8.682e+00,9.7188e-04,2.8218e-02,3.2518e-02
8.683e+00,9.6164e-04,2.8220e-02,3.2502e-02
8.684e+00,9.5141e-04,2.8222e-02,3.2486e-02
8.685e+00,9.4118e-04,2.8224e-02,3.2470e-02
8.686e+00,9.3094e-04,2.8226e-02,3.2455e-02
8.687e+00,9.2072e-04,2.8227e-02,3.2439e-02
8.688e+00,9.1049e-04,2.8229e-02,3.2423e-02
8.689e+00,9.0026e-04,2.8230e-02,3.2408e-02
8.690e+00,8.9004e-04,2.8231e-02,3.2392e-02
8.691e+00,8.7982e-04,2.8231e-02,3.2377e-02
8.692e+00,8.6961e-04,2.8232e-02,3.2362e-02
8.693e+00,8.5940e-04,2.8232e-02,3.2346e-02
8.694e+00,8.4919e-04,2.8232e-02,3.2331e-02
8.695e+00,8.3899e-04,2.8232e-02,3.2316e-02
8.696e+00,8.2880e-04,2.8232e-02,3.2302e-02
8.697e+00,8.1861e-04,2.8232e-02,3.2287e-02
8.698e+00,8.0843e-04,2.8231e-02,3.2273e-02
8.699e+00,7.9825e-04,2.8230e-02,3.2258e-02
8.700e+00,7.8809e-04,2.8229e-02,3.2244e-02
8.701e+00,7.7793e-04,2.8228e-02,3.2230e-02
8.702e+00,7.6778e-04,2.8227e-02,3.2217e-02
8.703e+00,7.5764e-04,2.8225e-02,3.2203e-02
8.704e+00,7.4751e-04,2.8223e-02,3.2190e-02
8.705e+00,7.3739e-04,2.8222e-02,3.2177e-02
8.706e+00,7.2728e-04,2.8219e-02,3.2165e-02
8.707e+00,7.1718e-04,2.8217e-02,3.2152e-02
8.708e+00,7.0709e-04,2.8215e-02,3.2140e-02
8.709e+00,6.9702e-04,2.8212e-02,3.2128e-02
8.710e+00,6.8696e-04,2.8209e-02,3.2117e-02
8.711e+00,6.7691e-04,2.8206e-02,3.2106e-02
8.712e+00,6.6687e-04,2.8203e-02,3.2095e-02
8.713e+00,6.5685e-04,2.8200e-02,3.2084e-02
8.714e+00,6.4684e-04,2.8196e-02,3.2074e-02
8.715e+00,6.3685e-04,2.8193e-02,3.2064e-02
8.716e+00,6.2687e-04,2.8189e-02,3.2055e-02
8.717e+00,6.1691e-04,2.8185e-02,3.2046e-02
8.718e+00,6.0696e-04,2.8180e-02,3.2037e-02
8.719e+00,5.9703e-04,2.8176e-02,3.2029e-02
8.720e+00,5.8712e-04,2.8171e-02,3.2021e-02
8.721e+00,5.7722e-04,2.8167e-02,3.2014e-02
8.722e+00,5.6735e-04,2.8162e-02,3.2007e-02
8.723e+00,5.5749e-04,2.8157e-02,3.2001e-02
8.724e+00,5.4765e-04,2.8151e-02,3.1995e-02
8.725e+00,5.3783e-04,2.8146e-02,3.1989e-02
8.726e+00,5.2804e-04,2.8140e-02,3.1984e-02
8.727e+00,5.1826e-04,2.8134e-02,3.1980e-02
8.728e+00,5.0850e-04,2.8128e-02,3.1976e-02
8.729e+00,4.9876e-04,2.8122e-02,3.1973e-02
8.730e+00,4.8905e-04,2.8116e-02,3.1970e-02
8.731e+00,4.7936e-04,2.8109e-02,3.1967e-02
8.732e+00,4.6969e-04,2.8103e-02,3.1966e-02
8.733e+00,4.6005e-04,2.8096e-02,3.1965e-02
8.734e+00,4.5042e-04,2.8089e-02,3.1964e-02
8.735e+00,4.4083e-04,2.8081e-02,3.1964e-02
8.736e+00,4.3126e-04,2.8074e-02,3.1965e-02
8.737e+00,4.2171e-04,2.8067e-02,3.1966e-02
8.738e+00,4.1219e-04,2.8059e-02,3.1968e-02
8.739e+00,4.0269e-04,2.8051e-02,3.1970e-02
8.740e+00,3.9322e-04,2.8043e-02,3.1974e-02
8.741e+00,3.8378e-04,2.8035e-02,3.1978e-02
8.742e+00,3.7437e-04,2.8026e-02,3.1982e-02
8.743e+00,3.6498e-04,2.8018e-02,3.1987e-02
8.744e+00,3.5563e-04,2.8009e-02,3.1993e-02
8.745e+00,3.4630e-04,2.8000e-02,3.2000e-02
8.746e+00,3.3700e-04,2.7991e-02,3.2007e-02
8.747e+00,3.2773e-04,2.7982e-02,3.2016e-02
8.748e+00,3.1849e-04,2.7972e-02,3.2024e-02
8.749e+00,3.0927e-04,2.7963e-02,3.2034e-02
8.750e+00,3.0008e-04,2.7953e-02,3.2044e-02
8.751e+00,2.9091e-04,2.7943e-02,3.2055e-02
8.752e+00,2.8176e-04,2.7933e-02,3.2066e-02
8.753e+00,2.7263e-04,2.7923e-02,3.2079e-02
8.754e+00,2.6352e-04,2.7913e-02,3.2091e-02
8.755e+00,2.5443e-04,2.7902e-02,3.2105e-02
8.756e+00,2.4535e-04,2.7892e-02,3.2118e-02
8.757e+00,2.3629e-04,2.7881e-02,3.2133e-02
8.758e+00,2.2725e-04,2.7870e-02,3.2148e-02
8.759e+00,2.1822e-04,2.7860e-02,3.2164e-02
8.760e+00,2.0919e-04,2.7849e-02,3.2180e-02
8.761e+00,2.0018e-04,2.7838e-02,3.2196e-02
8.762e+00,1.9118e-04,2.7826e-02,3.2214e-02
8.763e+00,1.8219e-04,2.7815e-02,3.2231e-02
8.764e+00,1.7320e-04,2.7804e-02,3.2249e-02
8.765e+00,1.6421e-04,2.7792e-02,3.2268e-02
8.766e+00,1.5523e-04,2.7781e-02,3.2287e-02
8.767e+00,1.4625e-04,2.7769e-02,3.2306e-02
